session_id,station_id,energy_kwh,duration_min,city 
1497,ST1497,10.5,30,HCMC 
1498,ST1498,10.5,30,HCMC 
1499,ST1499,10.5,30,HCMC 
1500,ST1500,10.5,30,HCMC 
1501,ST1501,10.5,30,HCMC 
1502,ST1502,10.5,30,HCMC 
1503,ST1503,10.5,30,HCMC 
1504,ST1504,10.5,30,HCMC 
1505,ST1505,10.5,30,HCMC 
1506,ST1506,10.5,30,HCMC 
1507,ST1507,10.5,30,HCMC 
1508,ST1508,10.5,30,HCMC 
1509,ST1509,10.5,30,HCMC 
1510,ST1510,10.5,30,HCMC 
1511,ST1511,10.5,30,HCMC 
1512,ST1512,10.5,30,HCMC 
1513,ST1513,10.5,30,HCMC 
1514,ST1514,10.5,30,HCMC 
1515,ST1515,10.5,30,HCMC 
1516,ST1516,10.5,30,HCMC 
1517,ST1517,10.5,30,HCMC 
1518,ST1518,10.5,30,HCMC 
1519,ST1519,10.5,30,HCMC 
1520,ST1520,10.5,30,HCMC 
1521,ST1521,10.5,30,HCMC 
1522,ST1522,10.5,30,HCMC 
1523,ST1523,10.5,30,HCMC 
1524,ST1524,10.5,30,HCMC 
1525,ST1525,10.5,30,HCMC 
1526,ST1526,10.5,30,HCMC 
1527,ST1527,10.5,30,HCMC 
1528,ST1528,10.5,30,HCMC 
1529,ST1529,10.5,30,HCMC 
1530,ST1530,10.5,30,HCMC 
1531,ST1531,10.5,30,HCMC 
1532,ST1532,10.5,30,HCMC 
1533,ST1533,10.5,30,HCMC 
1534,ST1534,10.5,30,HCMC 
1535,ST1535,10.5,30,HCMC 
1536,ST1536,10.5,30,HCMC 
1537,ST1537,10.5,30,HCMC 
1538,ST1538,10.5,30,HCMC 
1539,ST1539,10.5,30,HCMC 
1540,ST1540,10.5,30,HCMC 
1541,ST1541,10.5,30,HCMC 
1542,ST1542,10.5,30,HCMC 
1543,ST1543,10.5,30,HCMC 
1544,ST1544,10.5,30,HCMC 
1545,ST1545,10.5,30,HCMC 
1546,ST1546,10.5,30,HCMC 
1547,ST1547,10.5,30,HCMC 
1548,ST1548,10.5,30,HCMC 
1549,ST1549,10.5,30,HCMC 
1550,ST1550,10.5,30,HCMC 
1551,ST1551,10.5,30,HCMC 
1552,ST1552,10.5,30,HCMC 
1553,ST1553,10.5,30,HCMC 
1554,ST1554,10.5,30,HCMC 
1555,ST1555,10.5,30,HCMC 
1556,ST1556,10.5,30,HCMC 
1557,ST1557,10.5,30,HCMC 
1558,ST1558,10.5,30,HCMC 
1559,ST1559,10.5,30,HCMC 
1560,ST1560,10.5,30,HCMC 
1561,ST1561,10.5,30,HCMC 
1562,ST1562,10.5,30,HCMC 
1563,ST1563,10.5,30,HCMC 
1564,ST1564,10.5,30,HCMC 
1565,ST1565,10.5,30,HCMC 
1566,ST1566,10.5,30,HCMC 
1567,ST1567,10.5,30,HCMC 
1568,ST1568,10.5,30,HCMC 
1569,ST1569,10.5,30,HCMC 
1570,ST1570,10.5,30,HCMC 
1571,ST1571,10.5,30,HCMC 
1572,ST1572,10.5,30,HCMC 
1573,ST1573,10.5,30,HCMC 
1574,ST1574,10.5,30,HCMC 
1575,ST1575,10.5,30,HCMC 
1576,ST1576,10.5,30,HCMC 
1577,ST1577,10.5,30,HCMC 
1578,ST1578,10.5,30,HCMC 
1579,ST1579,10.5,30,HCMC 
1580,ST1580,10.5,30,HCMC 
1581,ST1581,10.5,30,HCMC 
1582,ST1582,10.5,30,HCMC 
1583,ST1583,10.5,30,HCMC 
1584,ST1584,10.5,30,HCMC 
1585,ST1585,10.5,30,HCMC 
1586,ST1586,10.5,30,HCMC 
1587,ST1587,10.5,30,HCMC 
1588,ST1588,10.5,30,HCMC 
1589,ST1589,10.5,30,HCMC 
1590,ST1590,10.5,30,HCMC 
1591,ST1591,10.5,30,HCMC 
1592,ST1592,10.5,30,HCMC 
1593,ST1593,10.5,30,HCMC 
1594,ST1594,10.5,30,HCMC 
1595,ST1595,10.5,30,HCMC 
1596,ST1596,10.5,30,HCMC 
1597,ST1597,10.5,30,HCMC 
1598,ST1598,10.5,30,HCMC 
1599,ST1599,10.5,30,HCMC 
1600,ST1600,10.5,30,HCMC 
1601,ST1601,10.5,30,HCMC 
1602,ST1602,10.5,30,HCMC 
1603,ST1603,10.5,30,HCMC 
1604,ST1604,10.5,30,HCMC 
1605,ST1605,10.5,30,HCMC 
1606,ST1606,10.5,30,HCMC 
1607,ST1607,10.5,30,HCMC 
1608,ST1608,10.5,30,HCMC 
1609,ST1609,10.5,30,HCMC 
1610,ST1610,10.5,30,HCMC 
1611,ST1611,10.5,30,HCMC 
1612,ST1612,10.5,30,HCMC 
1613,ST1613,10.5,30,HCMC 
1614,ST1614,10.5,30,HCMC 
1615,ST1615,10.5,30,HCMC 
1616,ST1616,10.5,30,HCMC 
1617,ST1617,10.5,30,HCMC 
1618,ST1618,10.5,30,HCMC 
1619,ST1619,10.5,30,HCMC 
1620,ST1620,10.5,30,HCMC 
1621,ST1621,10.5,30,HCMC 
1622,ST1622,10.5,30,HCMC 
1623,ST1623,10.5,30,HCMC 
1624,ST1624,10.5,30,HCMC 
1625,ST1625,10.5,30,HCMC 
1626,ST1626,10.5,30,HCMC 
1627,ST1627,10.5,30,HCMC 
1628,ST1628,10.5,30,HCMC 
1629,ST1629,10.5,30,HCMC 
1630,ST1630,10.5,30,HCMC 
1631,ST1631,10.5,30,HCMC 
1632,ST1632,10.5,30,HCMC 
1633,ST1633,10.5,30,HCMC 
1634,ST1634,10.5,30,HCMC 
1635,ST1635,10.5,30,HCMC 
1636,ST1636,10.5,30,HCMC 
1637,ST1637,10.5,30,HCMC 
1638,ST1638,10.5,30,HCMC 
1639,ST1639,10.5,30,HCMC 
1640,ST1640,10.5,30,HCMC 
1641,ST1641,10.5,30,HCMC 
1642,ST1642,10.5,30,HCMC 
1643,ST1643,10.5,30,HCMC 
1644,ST1644,10.5,30,HCMC 
1645,ST1645,10.5,30,HCMC 
1646,ST1646,10.5,30,HCMC 
1647,ST1647,10.5,30,HCMC 
1648,ST1648,10.5,30,HCMC 
1649,ST1649,10.5,30,HCMC 
1650,ST1650,10.5,30,HCMC 
1651,ST1651,10.5,30,HCMC 
1652,ST1652,10.5,30,HCMC 
1653,ST1653,10.5,30,HCMC 
1654,ST1654,10.5,30,HCMC 
1655,ST1655,10.5,30,HCMC 
1656,ST1656,10.5,30,HCMC 
1657,ST1657,10.5,30,HCMC 
1658,ST1658,10.5,30,HCMC 
1659,ST1659,10.5,30,HCMC 
1660,ST1660,10.5,30,HCMC 
1661,ST1661,10.5,30,HCMC 
1662,ST1662,10.5,30,HCMC 
1663,ST1663,10.5,30,HCMC 
1664,ST1664,10.5,30,HCMC 
1665,ST1665,10.5,30,HCMC 
1666,ST1666,10.5,30,HCMC 
1667,ST1667,10.5,30,HCMC 
1668,ST1668,10.5,30,HCMC 
1669,ST1669,10.5,30,HCMC 
1670,ST1670,10.5,30,HCMC 
1671,ST1671,10.5,30,HCMC 
1672,ST1672,10.5,30,HCMC 
1673,ST1673,10.5,30,HCMC 
1674,ST1674,10.5,30,HCMC 
1675,ST1675,10.5,30,HCMC 
1676,ST1676,10.5,30,HCMC 
1677,ST1677,10.5,30,HCMC 
1678,ST1678,10.5,30,HCMC 
1679,ST1679,10.5,30,HCMC 
1680,ST1680,10.5,30,HCMC 
1681,ST1681,10.5,30,HCMC 
1682,ST1682,10.5,30,HCMC 
1683,ST1683,10.5,30,HCMC 
1684,ST1684,10.5,30,HCMC 
1685,ST1685,10.5,30,HCMC 
1686,ST1686,10.5,30,HCMC 
1687,ST1687,10.5,30,HCMC 
1688,ST1688,10.5,30,HCMC 
1689,ST1689,10.5,30,HCMC 
1690,ST1690,10.5,30,HCMC 
1691,ST1691,10.5,30,HCMC 
1692,ST1692,10.5,30,HCMC 
1693,ST1693,10.5,30,HCMC 
1694,ST1694,10.5,30,HCMC 
1695,ST1695,10.5,30,HCMC 
1696,ST1696,10.5,30,HCMC 
1697,ST1697,10.5,30,HCMC 
1698,ST1698,10.5,30,HCMC 
1699,ST1699,10.5,30,HCMC 
1700,ST1700,10.5,30,HCMC 
1701,ST1701,10.5,30,HCMC 
1702,ST1702,10.5,30,HCMC 
1703,ST1703,10.5,30,HCMC 
1704,ST1704,10.5,30,HCMC 
1705,ST1705,10.5,30,HCMC 
1706,ST1706,10.5,30,HCMC 
1707,ST1707,10.5,30,HCMC 
1708,ST1708,10.5,30,HCMC 
1709,ST1709,10.5,30,HCMC 
1710,ST1710,10.5,30,HCMC 
1711,ST1711,10.5,30,HCMC 
1712,ST1712,10.5,30,HCMC 
1713,ST1713,10.5,30,HCMC 
1714,ST1714,10.5,30,HCMC 
1715,ST1715,10.5,30,HCMC 
1716,ST1716,10.5,30,HCMC 
1717,ST1717,10.5,30,HCMC 
1718,ST1718,10.5,30,HCMC 
1719,ST1719,10.5,30,HCMC 
1720,ST1720,10.5,30,HCMC 
1721,ST1721,10.5,30,HCMC 
1722,ST1722,10.5,30,HCMC 
1723,ST1723,10.5,30,HCMC 
1724,ST1724,10.5,30,HCMC 
1725,ST1725,10.5,30,HCMC 
1726,ST1726,10.5,30,HCMC 
1727,ST1727,10.5,30,HCMC 
1728,ST1728,10.5,30,HCMC 
1729,ST1729,10.5,30,HCMC 
1730,ST1730,10.5,30,HCMC 
1731,ST1731,10.5,30,HCMC 
1732,ST1732,10.5,30,HCMC 
1733,ST1733,10.5,30,HCMC 
1734,ST1734,10.5,30,HCMC 
1735,ST1735,10.5,30,HCMC 
1736,ST1736,10.5,30,HCMC 
1737,ST1737,10.5,30,HCMC 
1738,ST1738,10.5,30,HCMC 
1739,ST1739,10.5,30,HCMC 
1740,ST1740,10.5,30,HCMC 
1741,ST1741,10.5,30,HCMC 
1742,ST1742,10.5,30,HCMC 
1743,ST1743,10.5,30,HCMC 
1744,ST1744,10.5,30,HCMC 
1745,ST1745,10.5,30,HCMC 
1746,ST1746,10.5,30,HCMC 
1747,ST1747,10.5,30,HCMC 
1748,ST1748,10.5,30,HCMC 
1749,ST1749,10.5,30,HCMC 
1750,ST1750,10.5,30,HCMC 
1751,ST1751,10.5,30,HCMC 
1752,ST1752,10.5,30,HCMC 
1753,ST1753,10.5,30,HCMC 
1754,ST1754,10.5,30,HCMC 
1755,ST1755,10.5,30,HCMC 
1756,ST1756,10.5,30,HCMC 
1757,ST1757,10.5,30,HCMC 
1758,ST1758,10.5,30,HCMC 
1759,ST1759,10.5,30,HCMC 
1760,ST1760,10.5,30,HCMC 
1761,ST1761,10.5,30,HCMC 
1762,ST1762,10.5,30,HCMC 
1763,ST1763,10.5,30,HCMC 
1764,ST1764,10.5,30,HCMC 
1765,ST1765,10.5,30,HCMC 
1766,ST1766,10.5,30,HCMC 
1767,ST1767,10.5,30,HCMC 
1768,ST1768,10.5,30,HCMC 
1769,ST1769,10.5,30,HCMC 
1770,ST1770,10.5,30,HCMC 
1771,ST1771,10.5,30,HCMC 
1772,ST1772,10.5,30,HCMC 
1773,ST1773,10.5,30,HCMC 
1774,ST1774,10.5,30,HCMC 
1775,ST1775,10.5,30,HCMC 
1776,ST1776,10.5,30,HCMC 
1777,ST1777,10.5,30,HCMC 
1778,ST1778,10.5,30,HCMC 
1779,ST1779,10.5,30,HCMC 
1780,ST1780,10.5,30,HCMC 
1781,ST1781,10.5,30,HCMC 
1782,ST1782,10.5,30,HCMC 
1783,ST1783,10.5,30,HCMC 
1784,ST1784,10.5,30,HCMC 
1785,ST1785,10.5,30,HCMC 
1786,ST1786,10.5,30,HCMC 
1787,ST1787,10.5,30,HCMC 
1788,ST1788,10.5,30,HCMC 
1789,ST1789,10.5,30,HCMC 
1790,ST1790,10.5,30,HCMC 
1791,ST1791,10.5,30,HCMC 
1792,ST1792,10.5,30,HCMC 
1793,ST1793,10.5,30,HCMC 
1794,ST1794,10.5,30,HCMC 
1795,ST1795,10.5,30,HCMC 
1796,ST1796,10.5,30,HCMC 
1797,ST1797,10.5,30,HCMC 
1798,ST1798,10.5,30,HCMC 
1799,ST1799,10.5,30,HCMC 
1800,ST1800,10.5,30,HCMC 
1801,ST1801,10.5,30,HCMC 
1802,ST1802,10.5,30,HCMC 
1803,ST1803,10.5,30,HCMC 
1804,ST1804,10.5,30,HCMC 
1805,ST1805,10.5,30,HCMC 
1806,ST1806,10.5,30,HCMC 
1807,ST1807,10.5,30,HCMC 
1808,ST1808,10.5,30,HCMC 
1809,ST1809,10.5,30,HCMC 
1810,ST1810,10.5,30,HCMC 
1811,ST1811,10.5,30,HCMC 
1812,ST1812,10.5,30,HCMC 
1813,ST1813,10.5,30,HCMC 
1814,ST1814,10.5,30,HCMC 
1815,ST1815,10.5,30,HCMC 
1816,ST1816,10.5,30,HCMC 
1817,ST1817,10.5,30,HCMC 
1818,ST1818,10.5,30,HCMC 
1819,ST1819,10.5,30,HCMC 
1820,ST1820,10.5,30,HCMC 
1821,ST1821,10.5,30,HCMC 
1822,ST1822,10.5,30,HCMC 
1823,ST1823,10.5,30,HCMC 
1824,ST1824,10.5,30,HCMC 
1825,ST1825,10.5,30,HCMC 
1826,ST1826,10.5,30,HCMC 
1827,ST1827,10.5,30,HCMC 
1828,ST1828,10.5,30,HCMC 
1829,ST1829,10.5,30,HCMC 
1830,ST1830,10.5,30,HCMC 
1831,ST1831,10.5,30,HCMC 
1832,ST1832,10.5,30,HCMC 
1833,ST1833,10.5,30,HCMC 
1834,ST1834,10.5,30,HCMC 
1835,ST1835,10.5,30,HCMC 
1836,ST1836,10.5,30,HCMC 
1837,ST1837,10.5,30,HCMC 
1838,ST1838,10.5,30,HCMC 
1839,ST1839,10.5,30,HCMC 
1840,ST1840,10.5,30,HCMC 
1841,ST1841,10.5,30,HCMC 
1842,ST1842,10.5,30,HCMC 
1843,ST1843,10.5,30,HCMC 
1844,ST1844,10.5,30,HCMC 
1845,ST1845,10.5,30,HCMC 
1846,ST1846,10.5,30,HCMC 
1847,ST1847,10.5,30,HCMC 
1848,ST1848,10.5,30,HCMC 
1849,ST1849,10.5,30,HCMC 
1850,ST1850,10.5,30,HCMC 
1851,ST1851,10.5,30,HCMC 
1852,ST1852,10.5,30,HCMC 
1853,ST1853,10.5,30,HCMC 
1854,ST1854,10.5,30,HCMC 
1855,ST1855,10.5,30,HCMC 
1856,ST1856,10.5,30,HCMC 
1857,ST1857,10.5,30,HCMC 
1858,ST1858,10.5,30,HCMC 
1859,ST1859,10.5,30,HCMC 
1860,ST1860,10.5,30,HCMC 
1861,ST1861,10.5,30,HCMC 
1862,ST1862,10.5,30,HCMC 
1863,ST1863,10.5,30,HCMC 
1864,ST1864,10.5,30,HCMC 
1865,ST1865,10.5,30,HCMC 
1866,ST1866,10.5,30,HCMC 
1867,ST1867,10.5,30,HCMC 
1868,ST1868,10.5,30,HCMC 
1869,ST1869,10.5,30,HCMC 
1870,ST1870,10.5,30,HCMC 
1871,ST1871,10.5,30,HCMC 
1872,ST1872,10.5,30,HCMC 
1873,ST1873,10.5,30,HCMC 
1874,ST1874,10.5,30,HCMC 
1875,ST1875,10.5,30,HCMC 
1876,ST1876,10.5,30,HCMC 
1877,ST1877,10.5,30,HCMC 
1878,ST1878,10.5,30,HCMC 
1879,ST1879,10.5,30,HCMC 
1880,ST1880,10.5,30,HCMC 
1881,ST1881,10.5,30,HCMC 
1882,ST1882,10.5,30,HCMC 
1883,ST1883,10.5,30,HCMC 
1884,ST1884,10.5,30,HCMC 
1885,ST1885,10.5,30,HCMC 
1886,ST1886,10.5,30,HCMC 
1887,ST1887,10.5,30,HCMC 
1888,ST1888,10.5,30,HCMC 
1889,ST1889,10.5,30,HCMC 
1890,ST1890,10.5,30,HCMC 
1891,ST1891,10.5,30,HCMC 
1892,ST1892,10.5,30,HCMC 
1893,ST1893,10.5,30,HCMC 
1894,ST1894,10.5,30,HCMC 
1895,ST1895,10.5,30,HCMC 
1896,ST1896,10.5,30,HCMC 
1897,ST1897,10.5,30,HCMC 
1898,ST1898,10.5,30,HCMC 
1899,ST1899,10.5,30,HCMC 
1900,ST1900,10.5,30,HCMC 
1901,ST1901,10.5,30,HCMC 
1902,ST1902,10.5,30,HCMC 
1903,ST1903,10.5,30,HCMC 
1904,ST1904,10.5,30,HCMC 
1905,ST1905,10.5,30,HCMC 
1906,ST1906,10.5,30,HCMC 
1907,ST1907,10.5,30,HCMC 
1908,ST1908,10.5,30,HCMC 
1909,ST1909,10.5,30,HCMC 
1910,ST1910,10.5,30,HCMC 
1911,ST1911,10.5,30,HCMC 
1912,ST1912,10.5,30,HCMC 
1913,ST1913,10.5,30,HCMC 
1914,ST1914,10.5,30,HCMC 
1915,ST1915,10.5,30,HCMC 
1916,ST1916,10.5,30,HCMC 
1917,ST1917,10.5,30,HCMC 
1918,ST1918,10.5,30,HCMC 
1919,ST1919,10.5,30,HCMC 
1920,ST1920,10.5,30,HCMC 
1921,ST1921,10.5,30,HCMC 
1922,ST1922,10.5,30,HCMC 
1923,ST1923,10.5,30,HCMC 
1924,ST1924,10.5,30,HCMC 
1925,ST1925,10.5,30,HCMC 
1926,ST1926,10.5,30,HCMC 
1927,ST1927,10.5,30,HCMC 
1928,ST1928,10.5,30,HCMC 
1929,ST1929,10.5,30,HCMC 
1930,ST1930,10.5,30,HCMC 
1931,ST1931,10.5,30,HCMC 
1932,ST1932,10.5,30,HCMC 
1933,ST1933,10.5,30,HCMC 
1934,ST1934,10.5,30,HCMC 
1935,ST1935,10.5,30,HCMC 
1936,ST1936,10.5,30,HCMC 
1937,ST1937,10.5,30,HCMC 
1938,ST1938,10.5,30,HCMC 
1939,ST1939,10.5,30,HCMC 
1940,ST1940,10.5,30,HCMC 
1941,ST1941,10.5,30,HCMC 
1942,ST1942,10.5,30,HCMC 
1943,ST1943,10.5,30,HCMC 
1944,ST1944,10.5,30,HCMC 
1945,ST1945,10.5,30,HCMC 
1946,ST1946,10.5,30,HCMC 
1947,ST1947,10.5,30,HCMC 
1948,ST1948,10.5,30,HCMC 
1949,ST1949,10.5,30,HCMC 
1950,ST1950,10.5,30,HCMC 
1951,ST1951,10.5,30,HCMC 
1952,ST1952,10.5,30,HCMC 
1953,ST1953,10.5,30,HCMC 
1954,ST1954,10.5,30,HCMC 
1955,ST1955,10.5,30,HCMC 
1956,ST1956,10.5,30,HCMC 
1957,ST1957,10.5,30,HCMC 
1958,ST1958,10.5,30,HCMC 
1959,ST1959,10.5,30,HCMC 
1960,ST1960,10.5,30,HCMC 
1961,ST1961,10.5,30,HCMC 
1962,ST1962,10.5,30,HCMC 
1963,ST1963,10.5,30,HCMC 
1964,ST1964,10.5,30,HCMC 
1965,ST1965,10.5,30,HCMC 
1966,ST1966,10.5,30,HCMC 
1967,ST1967,10.5,30,HCMC 
1968,ST1968,10.5,30,HCMC 
1969,ST1969,10.5,30,HCMC 
1970,ST1970,10.5,30,HCMC 
1971,ST1971,10.5,30,HCMC 
1972,ST1972,10.5,30,HCMC 
1973,ST1973,10.5,30,HCMC 
1974,ST1974,10.5,30,HCMC 
1975,ST1975,10.5,30,HCMC 
1976,ST1976,10.5,30,HCMC 
1977,ST1977,10.5,30,HCMC 
1978,ST1978,10.5,30,HCMC 
1979,ST1979,10.5,30,HCMC 
1980,ST1980,10.5,30,HCMC 
1981,ST1981,10.5,30,HCMC 
1982,ST1982,10.5,30,HCMC 
1983,ST1983,10.5,30,HCMC 
1984,ST1984,10.5,30,HCMC 
1985,ST1985,10.5,30,HCMC 
1986,ST1986,10.5,30,HCMC 
1987,ST1987,10.5,30,HCMC 
1988,ST1988,10.5,30,HCMC 
1989,ST1989,10.5,30,HCMC 
1990,ST1990,10.5,30,HCMC 
1991,ST1991,10.5,30,HCMC 
1992,ST1992,10.5,30,HCMC 
1993,ST1993,10.5,30,HCMC 
1994,ST1994,10.5,30,HCMC 
1995,ST1995,10.5,30,HCMC 
1996,ST1996,10.5,30,HCMC 
1997,ST1997,10.5,30,HCMC 
1998,ST1998,10.5,30,HCMC 
1999,ST1999,10.5,30,HCMC 
2000,ST2000,10.5,30,HCMC 
2001,ST2001,10.5,30,HCMC 
2002,ST2002,10.5,30,HCMC 
2003,ST2003,10.5,30,HCMC 
2004,ST2004,10.5,30,HCMC 
2005,ST2005,10.5,30,HCMC 
2006,ST2006,10.5,30,HCMC 
2007,ST2007,10.5,30,HCMC 
2008,ST2008,10.5,30,HCMC 
2009,ST2009,10.5,30,HCMC 
2010,ST2010,10.5,30,HCMC 
2011,ST2011,10.5,30,HCMC 
2012,ST2012,10.5,30,HCMC 
2013,ST2013,10.5,30,HCMC 
2014,ST2014,10.5,30,HCMC 
2015,ST2015,10.5,30,HCMC 
2016,ST2016,10.5,30,HCMC 
2017,ST2017,10.5,30,HCMC 
2018,ST2018,10.5,30,HCMC 
2019,ST2019,10.5,30,HCMC 
2020,ST2020,10.5,30,HCMC 
2021,ST2021,10.5,30,HCMC 
2022,ST2022,10.5,30,HCMC 
2023,ST2023,10.5,30,HCMC 
2024,ST2024,10.5,30,HCMC 
2025,ST2025,10.5,30,HCMC 
2026,ST2026,10.5,30,HCMC 
2027,ST2027,10.5,30,HCMC 
2028,ST2028,10.5,30,HCMC 
2029,ST2029,10.5,30,HCMC 
2030,ST2030,10.5,30,HCMC 
2031,ST2031,10.5,30,HCMC 
2032,ST2032,10.5,30,HCMC 
2033,ST2033,10.5,30,HCMC 
2034,ST2034,10.5,30,HCMC 
2035,ST2035,10.5,30,HCMC 
2036,ST2036,10.5,30,HCMC 
2037,ST2037,10.5,30,HCMC 
2038,ST2038,10.5,30,HCMC 
2039,ST2039,10.5,30,HCMC 
2040,ST2040,10.5,30,HCMC 
2041,ST2041,10.5,30,HCMC 
2042,ST2042,10.5,30,HCMC 
2043,ST2043,10.5,30,HCMC 
2044,ST2044,10.5,30,HCMC 
2045,ST2045,10.5,30,HCMC 
2046,ST2046,10.5,30,HCMC 
2047,ST2047,10.5,30,HCMC 
2048,ST2048,10.5,30,HCMC 
2049,ST2049,10.5,30,HCMC 
2050,ST2050,10.5,30,HCMC 
2051,ST2051,10.5,30,HCMC 
2052,ST2052,10.5,30,HCMC 
2053,ST2053,10.5,30,HCMC 
2054,ST2054,10.5,30,HCMC 
2055,ST2055,10.5,30,HCMC 
2056,ST2056,10.5,30,HCMC 
2057,ST2057,10.5,30,HCMC 
2058,ST2058,10.5,30,HCMC 
2059,ST2059,10.5,30,HCMC 
2060,ST2060,10.5,30,HCMC 
2061,ST2061,10.5,30,HCMC 
2062,ST2062,10.5,30,HCMC 
2063,ST2063,10.5,30,HCMC 
2064,ST2064,10.5,30,HCMC 
2065,ST2065,10.5,30,HCMC 
2066,ST2066,10.5,30,HCMC 
2067,ST2067,10.5,30,HCMC 
2068,ST2068,10.5,30,HCMC 
2069,ST2069,10.5,30,HCMC 
2070,ST2070,10.5,30,HCMC 
2071,ST2071,10.5,30,HCMC 
2072,ST2072,10.5,30,HCMC 
2073,ST2073,10.5,30,HCMC 
2074,ST2074,10.5,30,HCMC 
2075,ST2075,10.5,30,HCMC 
2076,ST2076,10.5,30,HCMC 
2077,ST2077,10.5,30,HCMC 
2078,ST2078,10.5,30,HCMC 
2079,ST2079,10.5,30,HCMC 
2080,ST2080,10.5,30,HCMC 
2081,ST2081,10.5,30,HCMC 
2082,ST2082,10.5,30,HCMC 
2083,ST2083,10.5,30,HCMC 
2084,ST2084,10.5,30,HCMC 
2085,ST2085,10.5,30,HCMC 
2086,ST2086,10.5,30,HCMC 
2087,ST2087,10.5,30,HCMC 
2088,ST2088,10.5,30,HCMC 
2089,ST2089,10.5,30,HCMC 
2090,ST2090,10.5,30,HCMC 
2091,ST2091,10.5,30,HCMC 
2092,ST2092,10.5,30,HCMC 
2093,ST2093,10.5,30,HCMC 
2094,ST2094,10.5,30,HCMC 
2095,ST2095,10.5,30,HCMC 
2096,ST2096,10.5,30,HCMC 
2097,ST2097,10.5,30,HCMC 
2098,ST2098,10.5,30,HCMC 
2099,ST2099,10.5,30,HCMC 
2100,ST2100,10.5,30,HCMC 
2101,ST2101,10.5,30,HCMC 
2102,ST2102,10.5,30,HCMC 
2103,ST2103,10.5,30,HCMC 
2104,ST2104,10.5,30,HCMC 
2105,ST2105,10.5,30,HCMC 
2106,ST2106,10.5,30,HCMC 
2107,ST2107,10.5,30,HCMC 
2108,ST2108,10.5,30,HCMC 
2109,ST2109,10.5,30,HCMC 
2110,ST2110,10.5,30,HCMC 
2111,ST2111,10.5,30,HCMC 
2112,ST2112,10.5,30,HCMC 
2113,ST2113,10.5,30,HCMC 
2114,ST2114,10.5,30,HCMC 
2115,ST2115,10.5,30,HCMC 
2116,ST2116,10.5,30,HCMC 
2117,ST2117,10.5,30,HCMC 
2118,ST2118,10.5,30,HCMC 
2119,ST2119,10.5,30,HCMC 
2120,ST2120,10.5,30,HCMC 
2121,ST2121,10.5,30,HCMC 
2122,ST2122,10.5,30,HCMC 
2123,ST2123,10.5,30,HCMC 
2124,ST2124,10.5,30,HCMC 
2125,ST2125,10.5,30,HCMC 
2126,ST2126,10.5,30,HCMC 
2127,ST2127,10.5,30,HCMC 
2128,ST2128,10.5,30,HCMC 
2129,ST2129,10.5,30,HCMC 
2130,ST2130,10.5,30,HCMC 
2131,ST2131,10.5,30,HCMC 
2132,ST2132,10.5,30,HCMC 
2133,ST2133,10.5,30,HCMC 
2134,ST2134,10.5,30,HCMC 
2135,ST2135,10.5,30,HCMC 
2136,ST2136,10.5,30,HCMC 
2137,ST2137,10.5,30,HCMC 
2138,ST2138,10.5,30,HCMC 
2139,ST2139,10.5,30,HCMC 
2140,ST2140,10.5,30,HCMC 
2141,ST2141,10.5,30,HCMC 
2142,ST2142,10.5,30,HCMC 
2143,ST2143,10.5,30,HCMC 
2144,ST2144,10.5,30,HCMC 
2145,ST2145,10.5,30,HCMC 
2146,ST2146,10.5,30,HCMC 
2147,ST2147,10.5,30,HCMC 
2148,ST2148,10.5,30,HCMC 
2149,ST2149,10.5,30,HCMC 
2150,ST2150,10.5,30,HCMC 
2151,ST2151,10.5,30,HCMC 
2152,ST2152,10.5,30,HCMC 
2153,ST2153,10.5,30,HCMC 
2154,ST2154,10.5,30,HCMC 
2155,ST2155,10.5,30,HCMC 
2156,ST2156,10.5,30,HCMC 
2157,ST2157,10.5,30,HCMC 
2158,ST2158,10.5,30,HCMC 
2159,ST2159,10.5,30,HCMC 
2160,ST2160,10.5,30,HCMC 
2161,ST2161,10.5,30,HCMC 
2162,ST2162,10.5,30,HCMC 
2163,ST2163,10.5,30,HCMC 
2164,ST2164,10.5,30,HCMC 
2165,ST2165,10.5,30,HCMC 
2166,ST2166,10.5,30,HCMC 
2167,ST2167,10.5,30,HCMC 
2168,ST2168,10.5,30,HCMC 
2169,ST2169,10.5,30,HCMC 
2170,ST2170,10.5,30,HCMC 
2171,ST2171,10.5,30,HCMC 
2172,ST2172,10.5,30,HCMC 
2173,ST2173,10.5,30,HCMC 
2174,ST2174,10.5,30,HCMC 
2175,ST2175,10.5,30,HCMC 
2176,ST2176,10.5,30,HCMC 
2177,ST2177,10.5,30,HCMC 
2178,ST2178,10.5,30,HCMC 
2179,ST2179,10.5,30,HCMC 
2180,ST2180,10.5,30,HCMC 
2181,ST2181,10.5,30,HCMC 
2182,ST2182,10.5,30,HCMC 
2183,ST2183,10.5,30,HCMC 
2184,ST2184,10.5,30,HCMC 
2185,ST2185,10.5,30,HCMC 
2186,ST2186,10.5,30,HCMC 
2187,ST2187,10.5,30,HCMC 
2188,ST2188,10.5,30,HCMC 
2189,ST2189,10.5,30,HCMC 
2190,ST2190,10.5,30,HCMC 
2191,ST2191,10.5,30,HCMC 
2192,ST2192,10.5,30,HCMC 
2193,ST2193,10.5,30,HCMC 
2194,ST2194,10.5,30,HCMC 
